,text,created_date,latitude,longitude,retweet,polarity,pol_value
660,RT @Pulp_fiction_20: Since Cong and AAP share a vote bank with each other while success in poaching BJP's vote for either of the two partie…,2019-04-28 00:20:40,,,1,Positive,0.09
661,RT @Pulp_fiction_20: The last date for withdrawal of nomination of candidates for 7 seats of Delhi is today. Unlike what some news reports…,2019-04-28 00:20:37,,,2,Neutral,0.0
662,RT @RaisinaSeries: I’m starting to feel really sorry for @GautamGambhir. It increasingly seems like those who have been deputed to help him…,2019-04-28 00:20:35,,,485,Negative,-0.25
663,@gallerygrandeur @Alammehdi2 @BJP4India In your dreams bitch. While Congress the looters will lose all of the seats… https://t.co/NDlaZcHej0,2019-04-28 00:20:34,,,0,Neutral,0.0
664,"RT @BJP4JnK: #ModiAaneWalaHai

BJP National General Secretary Sh. @rammadhavbjp, BJP State General Secretary (Org) Sh. @AshokKoul59 and BJP…",2019-04-28 00:20:33,,,69,Positive,0.05
665,"RT @Dharma2X: Senior BJP MP, Dr. @Swamy39 suggests PM Modi to speak in the favour of building the Ram temple during his Ayodhya rally..
htt…",2019-04-28 00:20:27,,,22,Neutral,0.0
666,"@ANI We are lucky?
Such type of leaders.
Yesterday with BJP for last 15 years.

Today with Congress for last 5 days… https://t.co/GcrqHQTQp6",2019-04-28 00:20:18,81.797979, 25.4111975,0,Positive,0.08
667,"RT @ANI: #WATCH Barmer: Sunny Deol holds his first roadshow after joining BJP, campaigns for BJP LS candidate from Barmer, Kailash Choudhar…",2019-04-28 00:20:18,,,1701,Positive,0.25
668,"RT @ANI: #WATCH Barmer: Sunny Deol holds his first roadshow after joining BJP, campaigns for BJP LS candidate from Barmer, Kailash Choudhar…",2019-04-28 00:20:11,,,1701,Positive,0.25
669,"RT @Dharma2X: Senior BJP MP, Dr. @Swamy39 suggests PM Modi to speak in the favour of building the Ram temple during his Ayodhya rally..
htt…",2019-04-28 00:20:00,,,22,Neutral,0.0
670,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:19:55,,,1817,Neutral,0.0
671,"RT @BJP4JnK: #ModiAaneWalaHai

Josh is high in Anantnag

BJP Candidate from Anantnag LokSabha Constituency Sh. @sofi_yousuf fills Josh amon…",2019-04-28 00:19:46,,,321,Positive,0.16
672,"RT @TimesMillat: AIMIM Spokesperson Sabeer criticizes the BJP leader Giriraj Singh in stern words for his Qabristan Comments
https://t.co/Y…",2019-04-28 00:19:29,,,0,Neutral,0.0
673,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:19:29,,,29,Neutral,0.0
674,@abpnewstv @ShatruganSinha @INCIndia Please give me break - I will be glad if BJP looses but this guy must loose fr… https://t.co/gLwGE0rADb,2019-04-28 00:19:23,,,0,Positive,0.21
675,"RT @SalmanNizami_: Congress strengthened the country’s borders, won two wars against Pakistan &amp; dealt tough with terror. What did BJP do? H…",2019-04-28 00:19:23,,,197,Negative,-0.39
676,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:19:22,,,29,Neutral,0.0
677,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:19:21,,,29,Neutral,0.0
678,@Mr_mikealson @tridipborah @GauravGogoiAsm Atleast the leadership of bjp is elected unlike congress where the Itali… https://t.co/O42yCeJG2J,2019-04-28 00:19:20,,,0,Neutral,0.0
679,"RT @kunalkamra88: Pick the most successful scheme by the BJP govt in the past term : -

Swach Bharat. Skill India. Make in India. Deen Daya…",2019-04-28 00:19:04,,,894,Positive,0.33
680,RT @ANI: Mumbai: Maharashtra CM &amp; BJP leader Devendra Fadnavis campaigns for party's Mumbai North Central candidate Poonam Mahajan; Priya D…,2019-04-28 00:19:01,,,28,Neutral,0.0
681,"RT @BJP4JnK: #ModiAaneWalaHai

Josh is high in Anantnag

BJP Candidate from Anantnag LokSabha Constituency Sh. @sofi_yousuf fills Josh amon…",2019-04-28 00:18:59,,,321,Positive,0.16
682,"RT @TimesNow: Just recently, Shatrugun Sinha joined Congress. When he was with BJP he would talk about nationalism. As soon as he joined Co…",2019-04-28 00:18:49,,,732,Neutral,0.0
683,"RT @BJP4JnK: #ModiAaneWalaHai

Josh is high in Anantnag

BJP Candidate from Anantnag LokSabha Constituency Sh. @sofi_yousuf fills Josh amon…",2019-04-28 00:18:46,,,321,Positive,0.16
684,"RT @AskAnshul: A labourer who was putting Rahul Gandhi's posters, was removed from Congress office in Jaipur as he wore t-shirt with PM Mod…",2019-04-28 00:18:44,,,1674,Neutral,0.0
685,"RT @ZakirKhan012: Modi wave in South Kashmir, which was known as Hub of Militancy. 

BJP National Gen Secretary @rammadhavbjp campaigning i…",2019-04-28 00:18:35,,,321,Neutral,0.0
686,"RT @ambkcsingh: Eectoral balance shifting to BJP with @priyankagandhi flip-flop, barrage of @narendramodi interviews, Cong-@AamAadmiParty t…",2019-04-28 00:18:29,,,23,Neutral,0.0
687,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:18:29,,,2199,Positive,0.48
688,"RT @squintneon: If you want one BJP candidate &amp; one non BJP candidate to win... who it would be

For me

BJP Candidate- Smriti Irani(Amethi…",2019-04-28 00:18:24,,,674,Highly Positive,0.8
689,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:18:19,,,376,Neutral,0.0
690,RT @dhume: .⁦@tavleen_singh⁩: Rahul Gandhi’s Congress has ruled India badly for more than half a century. Modi’s BJP has brought in his wak…,2019-04-28 00:18:14,,,9,Negative,-0.12
691,RT @attomeybharti: “We will change politics” wali @AtishiAAP appealing people to vote for goons if it helps to defeat BJP. *slow claps* htt…,2019-04-28 00:18:13,,,298,Positive,0.1
692,@CongressDahan @Preethi_Krishna @shraddhs @DGCSpeaks @iamRheaSarin @DipTea_ @one_by_two Pulwama happened under Pres… https://t.co/bn0XfJ90IK,2019-04-28 00:18:13,,,0,Neutral,0.0
693,"RT @BJP4JnK: #ModiAaneWalaHai

Josh is high in Anantnag

BJP Candidate from Anantnag LokSabha Constituency Sh. @sofi_yousuf fills Josh amon…",2019-04-28 00:18:11,,,321,Positive,0.16
694,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:18:09,,,3658,Negative,-0.21
695,"RT @KoomarShah: Vajpayee made fun of Soniaji &amp; taunted @INCIndia Whose your Leader? Soniaji won

Modi made fun of @RahulGandhi &amp; made IT Ce…",2019-04-28 00:18:08,,,161,Positive,0.3
696,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:17:56,,,3658,Negative,-0.21
697,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:17:54,,,3658,Negative,-0.21
698,"@PritishNandy @AtishiAAP Maybe she is good but @AamAadmiParty is worst than huriyats. Never vote for them, she will… https://t.co/61PHK1RJ0X",2019-04-28 00:17:48,77.413645, 28.3610523,0,Negative,-0.15
699,"RT @ANI: SS Chouhan, BJP in Chhindwara, Madhya Pradesh: They did not find any 'Nath' here. People of Chhindwara, only the son, and no one e…",2019-04-28 00:17:46,,,32,Neutral,0.0
700,"RT @IndianInterest: This dinosaur is clear about two things:

1. BJP's victory in the 2019 elections is a foregone conclusion. Modi will wi…",2019-04-28 00:17:44,,,637,Positive,0.1
701,"RT @rammadhavbjp: Young party workers accompanied me on bikes in large numbers in one of the most terrorism-affected parts of Kashmir, Anan…",2019-04-28 00:17:37,,,886,Positive,0.27
702,"RT @officekiran: The Mother of all Betrayals!
Rafale Deal is the biggest betrayal done by the BJP regime, jeopardizing our defence system t…",2019-04-28 00:17:16,,,52,Neutral,0.0
703,"RT @sharmanagendar: Real face of Congress exposed :
Its habitual offender former Okhla MLA Asif Khan falsely calls @AtishiAAP a Jewi &amp; says…",2019-04-28 00:17:14,,,276,Negative,-0.07
704,"RT @India_Policy: Where @AtishiAAP Marlena appeals people to vote for even goons, if it helps to defeat BJP. All their new politics is redu…",2019-04-28 00:17:12,,,415,Positive,0.14
705,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:17:07,,,376,Neutral,0.0
706,"RT @narendramodi: Thank you Kannauj and Hardoi for the unparalleled warmth. 

The first three phases have made SP, BSP and Congress very ne…",2019-04-28 00:17:00,,,2910,Positive,0.23
707,BJP’s political blitz clearly missing in Rae Bareli - The Sunday Guardian Live https://t.co/7suhikcOkm,2019-04-28 00:16:51,,,1,Negative,-0.02
708,"RT @abhinandita_m: If it were not for AAP, candidates like @AtishiAAP @dilipkpandey @raghav_chadha @pankajgupta @brijeshgoyalaap would not…",2019-04-28 00:16:47,,,147,Neutral,0.0
709,@KanchanGupta @jsaideepak What the heck did he smoke ?? Bjp should put a defamation case on him on a daily basis,2019-04-28 00:16:38,,,0,Neutral,0.0
710,"RT @officekiran: An article which can ""never"" be annulled'- @BJP4India's desperation and it's trademark fabrications are clearly visible as…",2019-04-28 00:16:31,,,104,Positive,0.1
711,This is BJP Pragya Curses Devendra says Wrong. That means “JANTA IS ALWAYS RIGHT” MAKE THE RIGHT CHOICE JANTA COME… https://t.co/iHaqWqlajO,2019-04-28 00:16:23,,,0,Positive,0.02
712,"RT @ANI: Delhi: 7 veteran officers join Bharatiya Janata Party (BJP) in presence of Defence Minister Nirmala Sitharaman. Lt Gen JBS Yadav,…",2019-04-28 00:16:23,,,2966,Neutral,0.0
713,@smarket @madskak Many are pointing omission of LKA from the list; my take is sudheendra Kulkarni was never the BJP… https://t.co/QP1WWW5YDv,2019-04-28 00:16:23,,,0,Highly Positive,0.5
714,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:16:12,,,2199,Positive,0.48
715,@LambaAlka You are right BJP bhagao देश bachao,2019-04-28 00:16:12,,,0,Positive,0.29
716,@Monika_BJP Good morning,2019-04-28 00:16:11,,,0,Highly Positive,0.7
717,RT @PChidambaram_IN: PM defends demonetisation. That sole ground is sufficient to throw out the BJP.,2019-04-28 00:16:08,,,533,Neutral,0.0
718,"RT @AnkitLal: Real face of @INCIndia exposed :
Its habitual offender former Okhla MLA Asif Khan falsely calls @AtishiAAP a Jewi &amp; says Musl…",2019-04-28 00:16:05,,,181,Negative,-0.07
719,"‘Fueled by Mamata’s appeasement, polarisation seeps in Bengal as latent support for BJP grows.… https://t.co/wf3IrEN7mq",2019-04-28 00:16:02,,,0,Neutral,0.0
720,"In Unnao, BJP banks on Hindutva, caste fractions and Modi https://t.co/UsFoRg5Q4Z
Plus Pappu+Puppini",2019-04-28 00:15:55,,,0,Neutral,0.0
721,RT @avani1_: Pm #narendra_modi with Bjp president #Amit_shah's grand daughter in Gujarat 😍 @Payal_Rohatgi @narendramodi @RohiniShah73 @Gr8r…,2019-04-28 00:15:54,,,2,Highly Positive,0.5
722,RT @mayukhrghosh: #Nehru cannot be reduced to a mere meme. Slow clap for @divyaspandana lead @INCIndia social media team who are playing to…,2019-04-28 00:15:52,,,373,Negative,-0.26
723,@abhisar_sharma @ashutosh83B @_YogendraYadav @Dr_Uditraj how many seats do you optimistically think bjp can win in… https://t.co/IdQJ5dFsBL,2019-04-28 00:15:51,,,0,Highly Positive,0.65
724,RT @mayukhrghosh: #Nehru cannot be reduced to a mere meme. Slow clap for @divyaspandana lead @INCIndia social media team who are playing to…,2019-04-28 00:15:50,,,373,Negative,-0.26
725,"RT @sunilkapoor8: ‘Lucknow voters in mood to vote for BJP’स @rajnathsingh ji- The Sunday Guardian Live
@BJP4UP @HMOIndia
@narendramodi @Pan…",2019-04-28 00:15:43,,,2,Positive,0.14
726,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:15:40,,,1817,Neutral,0.0
727,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:15:32,,,376,Neutral,0.0
728,@GEEKUMSH @snsachinnandu 543: Bjp 290+/Nda 330+/Cong 50(-)/Upa 90,2019-04-28 00:15:20,,,0,Neutral,0.0
729,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:15:02,,,29,Neutral,0.0
730,"RT @kunalkamra88: Pick the most successful scheme by the BJP govt in the past term : -

Swach Bharat. Skill India. Make in India. Deen Daya…",2019-04-28 00:15:00,,,894,Positive,0.33
731,"RT @rammadhavbjp: Young party workers accompanied me on bikes in large numbers in one of the most terrorism-affected parts of Kashmir, Anan…",2019-04-28 00:14:57,,,886,Positive,0.27
732,RT @tintu_pious: @sumitkashyapjha Says a man whose grand old party was reduced to 44 seats in 2014 and zero seats in Delhi legislative asse…,2019-04-28 00:14:50,,,8,Positive,0.3
733,"RT @AmitShah: In Odisha, more than 20 BJP karyakartas have been attacked and many have been killed. There can be no place for these murdere…",2019-04-28 00:14:49,,,721,Positive,0.27
734,"RT @squintneon: If you want one BJP candidate &amp; one non BJP candidate to win... who it would be

For me

BJP Candidate- Smriti Irani(Amethi…",2019-04-28 00:14:47,,,674,Highly Positive,0.8
735,"Police vehicle used for supplying food packets at BJP rally, probe ordered https://t.co/8esv6aV6r7 via @thetribunechd",2019-04-28 00:14:26,76.84252, 28.397657,0,Neutral,0.0
736,"RT @AmitShahOffice: Schedule of BJP National President Shri @AmitShah’s public meetings in Jharkhand and Odisha.

1) Daltonganj, Jharkhand…",2019-04-28 00:14:16,,,745,Neutral,0.0
737,"@narendramodi My prediction 

BJP + 365
Congress + 111

All others - decide from what is left !",2019-04-28 00:14:15,,,0,Neutral,0.0
738,"RT @AskAnshul: So, Human trafficking case convict &amp; singer Daler Mehndi has joined BJP.

Today, Narayan Sai, son of Asaram Bapu, has been c…",2019-04-28 00:14:14,,,1567,Neutral,0.0
739,"RT @KoomarShah: Vajpayee made fun of Soniaji &amp; taunted @INCIndia Whose your Leader? Soniaji won

Modi made fun of @RahulGandhi &amp; made IT Ce…",2019-04-28 00:13:48,,,161,Positive,0.3
740,RT @avani1_: Pm #narendra_modi with Bjp president #Amit_shah's grand daughter in Gujarat 😍 @Payal_Rohatgi @narendramodi @RohiniShah73 @Gr8r…,2019-04-28 00:13:45,,,2,Highly Positive,0.5
741,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:13:41,,,29,Neutral,0.0
742,"RT @bjparvind: These images define who we are !!

7 veteran officers join BJP in presence of Defence Minister @nsitharaman.
Lt Gen JBS Yada…",2019-04-28 00:13:34,,,29,Neutral,0.0
743,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:13:31,,,3658,Negative,-0.21
744,"RT @AmitShah: Naveen Babu led BJD government has robbed thousands of crores of money of poor Odia people in Chit Fund Scam.

Let BJP govern…",2019-04-28 00:13:28,,,921,Negative,-0.4
745,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:13:22,,,2199,Positive,0.48
746,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:13:22,,,3658,Negative,-0.21
747,RT @narendramodi: TMC bullying isn't going to stop BJP! West Bengal has decided to vote BJP...watch from Asansol. https://t.co/kymSxt5oLd,2019-04-28 00:13:14,,,6446,Neutral,0.0
748,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:13:11,,,2199,Positive,0.48
749,@narendramodi BJP is winning,2019-04-28 00:13:07,,,0,Highly Positive,0.5
750,"आपके अधिकारों की रक्षा, 
कांग्रेस देगी पूर्ण सुरक्षा।

Right to freedom of dissent, which was so far trampled upon… https://t.co/jz4qFmp2yK",2019-04-28 00:13:01,,,0,Positive,0.19
